Customer ID,City,Zip Code,Latitude,Longitude
3061-BCKYI,Thousand Palms,92276,33.849263,-116.382778
3062-ICYZQ,Oak Park,91377,34.19225,-118.776874
3063-QFSZL,San Jose,95135,37.28682,-121.723877
3066-RRJIO,San Francisco,94132,37.722302,-122.491129
3067-SVMTC,Imperial,92251,32.858595,-115.662709
3068-OMWZA,Round Mountain,96084,40.923558,-122.059933
3069-SSVSN,Hilmar,95324,37.394536,-120.890747
3070-BDOQC,Sacramento,95827,38.549185,-121.328386
3070-DVEYC,Williams,95987,39.117537,-122.284654
3070-FNFZQ,Happy Camp,96039,41.831901,-123.487478
3071-MVJCD,Grizzly Flats,95636,38.636102,-120.522149
3071-VBYPO,Whittier,90604,33.929704,-118.01208
3074-GQWYX,San Diego,92117,32.825086,-117.199424
3077-RSNTJ,Long Beach,90807,33.830099,-118.182239
3078-ZKNTS,Rancho Santa Fe,92091,32.99356,-117.207121
3079-BCHLN,Wishon,93669,37.287758,-119.548156
3082-VQXNH,Hat Creek,96040,40.789799,-121.474529
3082-WQRVY,Stockton,95203,37.954089,-121.329761
3082-YVEKW,Yucca Valley,92284,34.159534,-116.425984
3084-DOWLE,Citrus Heights,95621,38.69549,-121.307864
3085-QUOZK,Alpine,91901,32.827184,-116.703729
3086-RUCRN,Paicines,95043,36.525703,-120.952122
3088-FVYWK,Mc Kittrick,93251,35.38381,-119.730885
3088-LHEFH,Pollock Pines,95726,38.733908,-120.453416
3090-HAWSU,Pasadena,91107,34.159007,-118.087353
3090-LETTY,San Diego,92130,32.957195,-117.202542
3090-QFUVD,Reedley,93654,36.636638,-119.421842
3091-FYHKI,Harbor City,90710,33.798266,-118.300237
3092-IGHWF,San Diego,92130,32.957195,-117.202542
3094-JOJAI,Maxwell,95955,39.281194,-122.226568
3096-GKWEB,Bakersfield,93306,35.449881,-118.841442
3096-IZETN,Lomita,90717,33.794209,-118.317354
3096-JRDSO,Fallbrook,92028,33.362575,-117.299644
3096-WPXBT,Venice,90291,33.991782,-118.479229
3096-YXENJ,Danville,94506,37.791481,-121.903253
3097-FQTVJ,Denair,95316,37.524721,-120.757977
3097-IDVPU,Los Angeles,90012,34.065875,-118.238728
3097-NNSPB,Valley Ford,94972,38.339996,-122.935056
3097-NQYSN,San Jose,95139,37.218705,-121.762429
3097-PYWXL,New Cuyama,93254,34.956577,-119.750142
3099-OONVS,Crockett,94525,38.049292,-122.228415
3104-OWCGK,South Dos Palos,93665,36.959731,-120.653519
3106-ULWFW,Fontana,92337,34.049671,-117.468896
3108-PCCGG,Redwood Valley,95470,39.298065,-123.25211
3113-IWHLC,Strathmore,93267,36.141319,-119.129075
3115-CZMZD,Independence,93526,36.869584,-118.189241
3115-JPJDD,Ventura,93003,34.279221,-119.221437
3118-UHVVQ,Calpine,96124,39.672813,-120.456699
3120-FAZKD,El Portal,95318,37.654551,-119.822984
3125-RAHBV,Rocklin,95765,38.823278,-121.281856
3126-WQMGH,Yorba Linda,92887,33.884073,-117.732197
3128-YOVTD,Forbestown,95941,39.531028,-121.24807
3129-AAQOU,Trabuco Canyon,92679,33.631119,-117.567346
3130-ICDUP,Hercules,94547,37.991259,-122.214945
3131-NWVFJ,Pioneer,95666,38.546999,-120.271114
3132-TVFDZ,Glendale,91202,34.167926,-118.267539
3133-PZNSR,Belmont,94002,37.509366,-122.306132
3134-DSHVC,Stockton,95205,37.965695,-121.260051
3137-LUPIX,Yucca Valley,92284,34.159534,-116.425984
3137-NYQQI,Palmdale,93550,34.536232,-118.082935
3138-BKYAV,Kerman,93630,36.727418,-120.123526
3143-ILDAL,El Monte,91732,34.074492,-118.01462
3143-JQEGI,San Diego,92126,32.886925,-117.152162
3144-AUDBS,Calexico,92231,32.690654,-115.431225
3144-KMTWZ,Whittier,90606,33.976678,-118.065875
3146-JTQHR,San Bruno,94066,37.624436,-122.430661
3146-MSEGF,Paramount,90723,33.897122,-118.164432
3148-AOIQT,Sacramento,95837,38.691607,-121.602284
3148-BLQJT,Fallbrook,92028,33.362575,-117.299644
3154-CFSZG,Modesto,95351,37.621458,-121.012295
3154-HMWUU,Winters,95694,38.578604,-122.024579
3156-QLHBO,San Jose,95136,37.270938,-121.851046
3158-MOERK,Hayward,94545,37.62984,-122.120843
3160-TYXLT,Palmdale,93552,34.557711,-118.029441
3161-GETRM,Soledad,93960,36.414216,-121.360597
3161-ONRWK,Hydesville,95547,40.557314,-124.081662
3162-KKZXO,Citrus Heights,95610,38.69508,-121.271616
3162-ZJZFU,Mill Creek,96061,40.331975,-121.460674
3164-AALRN,Greenwood,95635,38.921333,-120.897718
3164-YAXFY,Coulterville,95311,37.722127,-120.110174
3165-HDOEW,Salida,95368,37.713152,-121.08739
3166-PNEOF,Walnut Creek,94596,37.900662,-122.052782
3167-SNQPL,Pine Valley,91962,32.800671,-116.483363
3170-GWYKC,Vernalis,95385,37.609095,-121.263381
3170-NMYVV,Compton,90222,33.912246,-118.236773
3173-NVMPX,Newport Beach,92663,33.62251,-117.927024
3173-WSSUE,Canoga Park,91304,34.224377,-118.632656
3174-AKMAS,Hume,93628,36.807595,-118.901544
3174-RKMOW,Glendale,91201,34.17051,-118.289463
3177-LASXD,Westmorland,92281,33.03679,-115.60503
3178-CIFOT,Amador City,95601,38.431407,-120.8421
3178-FESZO,Clements,95227,38.227285,-121.02789
3179-GBRWV,San Gabriel,91775,34.114772,-118.089431
3181-MIZBN,Jenner,95450,38.505995,-123.187019
3181-VTHOE,Browns Valley,95918,39.292334,-121.320597
3186-AJIEK,Apple Valley,92308,34.424926,-117.184503
3186-BAXNB,Cottonwood,96022,40.336392,-122.448533
3190-FZATL,Lakeside,92040,32.909873,-116.906774
3190-ITQXP,Ceres,95307,37.553469,-120.952825
3190-XFANI,Happy Camp,96039,41.831901,-123.487478
3191-CSNMG,Upland,91784,34.141146,-117.655583
3192-LNKRK,San Joaquin,93660,36.600193,-120.153393
3192-NQECA,Santa Monica,90403,34.031529,-118.491156
3194-ORPIK,San Diego,92113,32.697098,-117.116587
3195-TQDZX,Elk Creek,95939,39.53222,-122.594879
3196-NVXLZ,Orange Cove,93646,36.633498,-119.298895
3197-ARFOY,Ontario,91761,34.035602,-117.591528
3197-NNYNB,Jolon,93928,35.930782,-121.189757
3198-VELRD,Marina Del Rey,90292,33.977468,-118.445475
3199-NPKCN,Menlo Park,94025,37.449551,-122.183762
3199-XGZCY,Granada Hills,91344,34.291273,-118.505104
3200-MNQTF,Raisin City,93652,36.594542,-119.905245
3205-MXZRA,Standish,96128,40.346634,-120.386422
3207-OYBWH,Newport Beach,92661,33.601309,-117.902304
3208-YPIOE,La Mesa,91942,32.782501,-117.01611
3209-ZPKFI,Borrego Springs,92004,33.200369,-116.192313
3211-AAPKX,Woodland,95776,38.694081,-121.694431
3211-ILJTT,Taft,93268,35.184837,-119.402525
3212-KXOCR,Inglewood,90302,33.975332,-118.355252
3213-VVOLG,Sun City,92585,33.739412,-117.173334
3214-IYUUQ,Pine Grove,95665,38.400264,-120.641274
3217-FZDMN,Los Angeles,90001,33.973616,-118.24902
3219-JQRSL,Monterey Park,91755,34.049172,-118.115022
3221-CJMSG,Mira Loma,91752,33.999992,-117.535395
3223-DWFIO,Forks Of Salmon,96031,41.232128,-123.194748
3223-WZWJM,Petrolia,95558,40.274302,-124.210902
3224-DFQNQ,Carmel Valley,93924,36.414611,-121.6386
3227-WLKLI,San Francisco,94112,37.720498,-122.443119
3229-USWAR,San Francisco,94129,37.797526,-122.464531
3230-IUALN,Eureka,95501,40.796621,-124.15428
3230-JCNZS,San Francisco,94107,37.768881,-122.395521
3230-WYKIR,San Francisco,94110,37.750021,-122.415201
3234-VKACU,Sunol,94586,37.587494,-121.862856
3235-ETOOB,San Diego,92109,32.787836,-117.232376
3237-AJGEH,Bridgeville,95526,40.372532,-123.525626
3239-TPHPZ,Chula Vista,91910,32.636792,-117.054989
3243-ZHOHY,Escondido,92025,33.081478,-117.033814
3244-CQPHU,Berkeley,94710,37.872902,-122.303708
3244-DCJWY,Bakersfield,93312,35.392599,-119.245341
3247-MHJKM,Upland,91784,34.141146,-117.655583
3247-ZVOUO,Downey,90240,33.956228,-118.120993
3249-VHRIP,Fiddletown,95629,38.513484,-120.704613
3249-ZPQRG,Diamond Springs,95619,38.683605,-120.811852
3251-YMVWZ,San Andreas,95249,38.196497,-120.61689
3253-HKOKL,Elk Grove,95758,38.35363,-121.44195
3254-YRILK,Dobbins,95935,39.381174,-121.21191
3255-GRXMG,Playa Del Rey,90293,33.947305,-118.439841
3256-EZDBI,Greenville,95947,40.160386,-120.835428
3258-SANFR,Big Oak Flat,95305,37.818589,-120.256995
3258-SYSWS,Lakeside,92040,32.909873,-116.906774
3258-ZKPAI,Sacramento,95815,38.608405,-121.449942
3259-FDWOY,Elk Grove,95758,38.35363,-121.44195
3259-KNMRR,Montrose,91020,34.2112,-118.230625
3259-QMXUN,Campo Seco,95226,38.233879,-120.861666
3261-CQXOL,Concord,94521,37.971421,-121.971504
3262-EIDHV,Inglewood,90304,33.936827,-118.359824
3266-FTKHB,Beale Afb,95903,39.125311,-121.392283
3269-ATYWD,San Francisco,94123,37.800254,-122.436975
3272-VUHPV,Whittier,90602,33.972119,-118.020188
3274-NSDWE,Ivanhoe,93235,36.385818,-119.224243
3275-RHRNE,Keeler,93530,36.560498,-117.962461
3276-HDUEG,Temecula,92592,33.507255,-117.029473
3278-FSIXX,Blue Lake,95525,40.94338,-123.831799
3279-DYZQM,Santa Clarita,91350,34.502432,-118.41459
3280-MRDOF,Los Angeles,90067,34.057496,-118.413959
3280-NMUVX,Rio Vista,94571,38.148862,-121.737696
3282-ZISZV,South El Monte,91733,34.04622,-118.053753
3283-WCWXT,Los Angeles,90027,34.127194,-118.295647
3284-SVCRO,Sunol,94586,37.587494,-121.862856
3285-UCQVC,Seaside,93955,36.625114,-121.823565
3292-PBZEJ,Greenview,96037,41.528541,-122.955018
3295-YVUSR,Glendale,91202,34.167926,-118.267539
3296-SILRA,Lakeport,95453,39.080469,-122.955176
3298-QEICA,Fountain Valley,92708,33.712036,-117.950113
3301-LSLWQ,Vallejo,94592,38.093701,-122.276589
3301-VKTGC,Huron,93234,36.217864,-120.080117
3307-TLCUD,Los Angeles,90001,33.973616,-118.24902
3308-DGHKL,Linden,95236,38.047746,-121.030499
3308-JSGML,Shandon,93461,35.634488,-120.293534
3308-MHOOC,Scotia,95565,40.440636,-124.098739
3312-UUMZW,San Jose,95117,37.311088,-121.961786
3312-ZWLGF,Acton,93510,34.501452,-118.207862
3313-QKNKB,Pebble Beach,93953,36.587497,-121.944815
3315-IKYZQ,Los Angeles,90035,34.051809,-118.383843
3315-TOTBP,Mill Creek,96061,40.331975,-121.460674
3316-UWXUY,Burbank,91502,34.177267,-118.31003
3317-HRTNN,San Diego,92109,32.787836,-117.232376
3317-VLGQT,Wallace,95254,38.192608,-120.957842
3318-ISQFQ,Newark,94560,37.504133,-122.032347
3318-NMQXL,El Monte,91731,34.079934,-118.046695
3318-OSATS,Sierra City,96125,39.600599,-120.636358
3319-DWOEP,San Diego,92121,32.898613,-117.202937
3320-VEOYC,Beverly Hills,90210,34.099891,-118.414338
3323-CPBWR,Knights Landing,95645,38.875508,-121.765866
3324-OIRTO,Glennville,93226,35.735694,-118.738483
3325-FUYCG,Five Points,93624,36.397745,-120.119911
3327-YBAKM,San Diego,92131,32.89325,-117.087091
3329-WDIOK,Edwards,93523,34.966777,-117.961179
3331-HQDTW,San Diego,92130,32.957195,-117.202542
3334-CTHOL,Jackson,95642,38.336216,-120.76901
3336-JORSO,Hayward,94542,37.656695,-122.048361
3338-CVVEH,Chula Vista,91913,32.64164,-116.985026
3339-EAQNV,Palermo,95968,39.435756,-121.552071
3340-QBBFM,Petaluma,94954,38.235021,-122.557332
3345-JHUEO,Windsor,95492,38.527297,-122.810044
3345-PBBFH,Fowler,93625,36.625792,-119.672483
3346-BRMIS,Bonsall,92003,33.290907,-117.202895
3347-YJZZE,Los Osos,93402,35.279984,-120.824288
3348-CFRNX,Healdsburg,95448,38.618347,-122.908422
3349-ANQNH,Del Rey,93616,36.657462,-119.595293
3351-NGXYI,San Diego,92106,32.71346,-117.236378
3351-NQLDI,Travis Afb,94535,38.265899,-121.939461
3352-ALMCK,Navarro,95463,39.182916,-123.552571
3352-RICWQ,Davis,95616,38.508735,-121.678813
3354-OADJP,Bolinas,94924,37.943087,-122.72379
3359-DSRKA,Scott Bar,96085,41.737962,-123.07557
3363-DTIVD,Reseda,91335,34.200175,-118.540958
3363-EWLGO,Freedom,95019,36.936228,-121.785559
3365-SAIGS,Rancho Santa Fe,92067,33.012751,-117.200617
3370-GQEAL,Indio,92201,33.713891,-116.237257
3370-HXOPH,Mountain View,94041,37.388349,-122.075299
3372-CDXFJ,San Quentin,94964,37.942551,-122.491642
3372-KWFBM,Bayside,95524,40.825486,-124.049485
3373-DIUUN,Hinkley,92347,34.983808,-117.239306
3373-YZZYM,Los Gatos,95030,37.222842,-121.988727
3374-LXDEV,Pearblossom,93553,34.445239,-117.894868
3374-PZLXD,Blairsden Graeagle,96103,39.783747,-120.661032
3374-TTZTK,Sun City,92585,33.739412,-117.173334
3376-BMGFE,Monrovia,91016,34.1528,-118.000482
3378-AJRAO,Garden Grove,92840,33.787165,-117.931889
3384-CTMSF,Lincoln,95648,38.922812,-121.312005
3387-PLKUI,San Jose,95119,37.233226,-121.78809
3387-VATUS,Aromas,95004,36.878364,-121.629781
3389-KTRXV,Ravendale,96123,40.845738,-120.322219
3389-YGYAI,Princeton,95970,39.424957,-122.039307
3391-JSQEW,San Jose,95110,37.34667,-121.910019
3392-EHMNK,Thermal,92274,33.53604,-116.119222
3393-FMZPV,Elverta,95626,38.734997,-121.463719
3396-DKDEL,King City,93930,36.220761,-120.980777
3397-AVTKU,Mount Hamilton,95140,37.382909,-121.634151
3398-FSHON,San Diego,92121,32.898613,-117.202937
3398-GCPMU,Fullerton,92833,33.877639,-117.961212
3398-ZOUAA,Redwood City,94063,37.499411,-122.196318
3399-BMLVW,Whitmore,96096,40.637105,-121.906949
3400-ESFUW,Cupertino,95014,37.306612,-122.080621
3401-URHDA,Emigrant Gap,95715,39.23754,-120.720196
3402-XRIUO,Glendale,91201,34.17051,-118.289463
3404-JNXAX,Ukiah,95482,39.134075,-123.23422
3407-JMJQQ,Oakhurst,93644,37.648647,-119.231447
3407-QGWLG,Roseville,95661,38.736685,-121.251984
3410-MHHUM,San Francisco,94111,37.801776,-122.402293
3410-YOQBQ,Compton,90221,33.885811,-118.206459
3411-WLRSQ,Los Angeles,90038,34.088017,-118.327168
3413-BMNZE,Los Angeles,90037,34.002642,-118.287596
3413-CSSTH,Stevinson,95374,37.316807,-120.855753
3413-DHLPB,Oceano,93445,35.059695,-120.604741
3415-TAILE,Johannesburg,93528,35.363339,-117.637641
3417-TSCIC,Cloverdale,95425,38.801936,-122.938935
3419-SNJJD,Yorba Linda,92887,33.884073,-117.732197
3420-YJLQT,Alturas,96101,41.468877,-120.54229
3420-ZDBMA,Brea,92821,33.930199,-117.862898
3422-GALYP,Phillipsville,95559,40.184094,-123.745487
3422-LYEPQ,Carmel By The Sea,93921,36.554618,-121.922239
3422-WJOYD,Oakland,94618,37.84551,-122.235181
3423-HHXAO,Littlerock,93543,34.505273,-117.955054
3424-NMNBO,San Diego,92117,32.825086,-117.199424
3426-NIYYL,Sausalito,94965,37.848641,-122.515692
3427-GGZZI,Midpines,95345,37.581496,-119.972762
3428-MMGUB,Rio Nido,95471,38.522328,-122.97932
3428-XZMAZ,Turlock,95382,37.529656,-120.854357
3429-IFLEM,Hayward,94544,37.639215,-122.037554
3439-GVUSX,Lookout,96054,41.280478,-121.160249
3440-JPSCL,Sonoma,95476,38.25485,-122.461799
3441-CGZJH,Lost Hills,93249,35.637715,-119.893068
3442-ZHHCC,Coarsegold,93614,37.212191,-119.749323
3445-HXXGF,Sierra Madre,91024,34.168686,-118.057505
3446-QDSZF,Homewood,96141,39.117018,-120.212535
3450-WXOAT,Bakersfield,93309,35.342891,-119.064803
3451-VAWLI,North Highlands,95660,38.671295,-121.388251
3452-ABWRL,San Jose,95132,37.424655,-121.74841
3452-FLHYD,Lucerne,95458,39.141934,-122.770679
3452-GWUIN,Raisin City,93652,36.594542,-119.905245
3452-SRFEG,La Verne,91750,34.144703,-117.770299
3453-RTHJQ,San Bernardino,92407,34.250069,-117.393949
3454-JFUBC,Pala,92059,33.384345,-117.072619
3457-PQBYH,Washington,95986,39.34128,-120.786867
3458-IDMFK,Idyllwild,92549,33.755039,-116.741796
3460-TJBWI,Marshall,94940,38.129308,-122.834815
3462-BJQQA,Belvedere Tiburon,94920,37.885629,-122.46858
3466-BYAVD,Long Beach,90802,33.752524,-118.210737
3466-RITXD,Twin Bridges,95735,38.805481,-120.13287
3466-WAESX,Rancho Cucamonga,91701,34.132275,-117.611478
3468-DRVQJ,Los Angeles,90031,34.085807,-118.206617
3470-BTGQO,Belmont,94002,37.509366,-122.306132
3470-OBUET,San Jose,95123,37.238758,-121.828375
3472-OAOOR,Mission Hills,91345,34.266389,-118.459744
3472-QPRCH,Sacramento,95826,38.542532,-121.378826
3473-XIIIT,Sacramento,95824,38.517295,-121.439819
3474-BAFSJ,West Hollywood,90069,34.093781,-118.381061
3481-JHUZH,Forks Of Salmon,96031,41.232128,-123.194748
3482-ABPKK,Nuevo,92567,33.82769,-117.102244
3486-HOOGQ,San Jose,95128,37.316146,-121.936285
3486-KHMLI,Adelanto,92301,34.667815,-117.536183
3486-NPGST,Mill Valley,94941,37.901371,-122.572024
3487-EARAT,Wishon,93669,37.287758,-119.548156
3488-PGMQJ,Alpine,91901,32.827184,-116.703729
3489-HHPFY,Amboy,92304,34.559882,-115.637164
3489-VSFRD,Willits,95490,39.492046,-123.375818
3494-JCHRQ,Van Nuys,91411,34.17847,-118.459472
3496-LFSZU,Anaheim,92801,33.844983,-117.952151
3498-LZGQZ,Walnut Grove,95690,38.240419,-121.587535
3500-NSDOA,Los Angeles,90008,34.008293,-118.346766
3500-RMZLT,Fresno,93702,36.739385,-119.753649
3503-TYDAY,Keene,93531,35.214982,-118.59049
3506-LCJDC,Modesto,95358,37.612612,-121.108568
3506-OVLKD,Wilmington,90744,33.782068,-118.262263
3507-GASNP,North Hollywood,91602,34.15136,-118.364786
3508-CFVZL,El Monte,91731,34.079934,-118.046695
3508-VLHCZ,Lakewood,90715,33.841027,-118.078097
3509-GWQGF,Ducor,93218,35.846067,-119.004073
3511-APPBJ,Spring Valley,91977,32.726627,-116.994608
3511-BFTJW,Glendora,91740,34.119363,-117.855059
3512-IZIKN,San Bernardino,92404,34.183286,-117.221722
3518-FSTWG,Paradise,95969,39.69676,-121.644379
3518-PZXZQ,Castroville,95012,36.784481,-121.759054
3519-ZKXGG,San Francisco,94123,37.800254,-122.436975
3520-FJGCV,San Diego,92120,32.807867,-117.060993
3521-HTQTV,Hesperia,92345,34.361387,-117.337509
3521-MNKLV,Nubieber,96068,41.082472,-121.195215
3521-SYVOR,San Diego,92126,32.886925,-117.152162
3522-CDKHF,Stockton,95210,38.033219,-121.297433
3523-BRGUW,Los Altos,94022,37.349546,-122.134356
3523-QRQLL,Bieber,96009,41.083464,-121.107929
3524-WQDSG,Corte Madera,94925,37.924014,-122.511694
3525-DVKFN,Felton,95018,37.089111,-122.062213
3528-HFRIQ,Los Angeles,90068,34.137411,-118.328915
3530-CRZSB,Malibu,90263,34.037037,-118.705803
3530-VWVGU,Manteca,95337,37.750822,-121.238423
3533-UVMOM,Markleeville,96120,38.735789,-119.85798
3536-IQCTX,South Pasadena,91030,34.110444,-118.156957
3537-HPKQT,Mentone,92359,34.103578,-117.04054
3537-RYBHH,Northridge,91324,34.238208,-118.55029
3538-WZPHD,San Francisco,94127,37.736535,-122.45732
3540-RZJYU,Zenia,95595,40.170357,-123.417298
3541-ZNUHK,La Crescenta,91214,34.239636,-118.245259
3544-FBCAS,Philo,95466,39.094102,-123.500853
3545-CNWRG,Santa Monica,90402,34.035849,-118.503508
3546-GHEAE,Blythe,92225,33.674583,-114.71612
3547-LQRIK,San Gregorio,94074,37.331762,-122.341444
3549-ZTMNH,San Mateo,94402,37.556634,-122.317723
3550-SAHFP,Saint Helena,94574,38.581354,-122.296283
3551-GAEGL,Oakhurst,93644,37.648647,-119.231447
3551-HUAZH,Brownsville,95919,39.440687,-121.263583
3552-CTCYF,San Bernardino,92411,34.122501,-117.320138
3556-BVQGL,Sutter Creek,95685,38.432145,-120.77069
3557-HTYWR,Los Angeles,90043,33.988543,-118.334081
3563-SVYLG,Nipton,92364,35.478736,-115.516984
3565-UNOCC,Stockton,95209,38.044523,-121.348048
3566-CAAYU,Cayucos,93430,35.511833,-120.918713
3566-HJGPK,Woodland Hills,91367,34.178068,-118.615714
3566-VVORZ,Westlake Village,91361,34.130992,-118.894673
3567-PQTSO,Junction City,96048,40.913192,-123.06597
3569-EDBPQ,Pine Grove,95665,38.400264,-120.641274
3569-JFODW,Del Mar,92014,32.948262,-117.256086
3569-VLDHH,Sacramento,95824,38.517295,-121.439819
3570-YUEKJ,Fresno,93725,36.623632,-119.741322
3571-DPYUH,Temecula,92592,33.507255,-117.029473
3571-RFHAR,Santa Paula,93060,34.402343,-119.094824
3572-UOLYZ,San Jose,95118,37.255479,-121.889838
3572-UUHRS,Castro Valley,94546,37.708327,-122.083473
3577-AMVUX,Big Bear City,92314,34.278967,-116.773825
3580-GICBM,Clovis,93611,36.917652,-119.593757
3580-HYCSP,Midway City,92655,33.744439,-117.98588
3580-REOAC,San Diego,92122,32.85723,-117.209774
3583-EKAPL,Redlands,92373,34.003243,-117.138286
3583-KRKMD,San Diego,92115,32.762506,-117.07245
3584-WKTTW,Weed,96094,41.465121,-122.380947
3585-ISXZP,Indio,92201,33.713891,-116.237257
3585-YNADK,Berkeley,94707,37.897753,-122.279391
3587-PMCOY,Placerville,95667,38.733714,-120.795213
3588-WSTTJ,Los Angeles,90077,34.102084,-118.451629
3589-PPVKW,Pomona,91766,34.042286,-117.756106
3590-TCXTB,Cerritos,90703,33.8681,-118.067402
3594-BDSOA,Novato,94947,38.112166,-122.634384
3594-IVHJZ,French Gulch,96033,40.740138,-122.587476
3594-KADLU,Witter Springs,95493,39.222323,-122.985488
3594-UVONA,Costa Mesa,92626,33.678591,-117.905471
3597-MVHJT,Brawley,92227,33.03933,-115.191857
3597-YASZG,Tustin,92782,33.738543,-117.785046
3604-WLABM,San Diego,92104,32.741499,-117.127409
3605-JISKB,Twentynine Palms,92278,34.457829,-116.139589
3606-SBKRY,Linden,95236,38.047746,-121.030499
3606-TWKGI,Rowland Heights,91748,33.976753,-117.897367
3612-YUNGG,Burbank,91502,34.177267,-118.31003
3612-YVGSJ,La Honda,94020,37.285677,-122.224165
3617-XLSGQ,Modesto,95355,37.672906,-120.946594
3620-EHIMZ,Menifee,92584,33.653338,-117.178271
3620-MWJNE,Homeland,92548,33.761894,-117.120868
3621-CEOVK,Trinity Center,96091,41.081847,-122.700545
3621-CHYVB,Soquel,95073,37.023669,-121.946461
3623-FQBOX,Los Angeles,90065,34.108833,-118.229715
3627-FCRDW,Hughson,95326,37.5923,-120.853288
3627-FHKBK,Anaheim,92806,33.83796,-117.870494
3629-WEAAM,Forbestown,95941,39.531028,-121.24807
3629-ZNKXA,Seiad Valley,96086,41.924174,-123.260788
3633-CDBUW,Midpines,95345,37.581496,-119.972762
3635-JBPSG,Van Nuys,91406,34.195685,-118.490752
3635-QQRQD,Westmorland,92281,33.03679,-115.60503
3638-DIMPH,Wilseyville,95257,38.392686,-120.415951
3638-VBZTA,Baldwin Park,91706,34.098275,-117.967399
3638-WEABW,Los Angeles,90025,34.046174,-118.446333
3639-XJHKQ,San Jose,95135,37.28682,-121.723877
3640-JQGJG,Pasadena,91101,34.146635,-118.139225
3640-PHQXK,Union City,94587,37.59485,-122.051521
3642-BYHDO,Downey,90240,33.956228,-118.120993
3642-GKTCT,Oceanside,92057,33.254497,-117.285879
3643-AHCFP,Selma,93662,36.545322,-119.642281
3644-QXEHN,Smartville,95977,39.176595,-121.291692
3645-DEYGF,Northridge,91325,34.236683,-118.517588
3646-ITDGM,Sacramento,95822,38.512569,-121.495184
3647-GMGDH,Jackson,95642,38.336216,-120.76901
3648-GZPHF,San Marcos,92069,33.162624,-117.170863
3649-JPUGY,San Bernardino,92407,34.250069,-117.393949
3653-NCRDJ,Sacramento,95821,38.625096,-121.383658
3654-ARMGP,Los Angeles,90064,34.037251,-118.423573
3655-SNQYZ,Los Angeles,90017,34.052842,-118.264495
3656-TKRVZ,Chula Vista,91910,32.636792,-117.054989
3657-COGMW,San Luis Obispo,93405,35.236549,-120.727344
3658-KIBGF,Los Angeles,90068,34.137411,-118.328915
3658-QQJYD,Santa Monica,90401,34.015481,-118.493231
3662-FXJFO,Redondo Beach,90278,33.873395,-118.37019
3663-MITLP,Marina,93933,36.689582,-121.758398
3665-JATSN,Mount Shasta,96067,41.33832,-122.290756
3668-QPYBK,Los Angeles,90003,33.964131,-118.272783
3669-LVWZB,Tahoma,96142,39.061227,-120.179546
3669-OYSJI,Porter Ranch,91326,34.281911,-118.556218
3669-WHAFY,Whittier,90604,33.929704,-118.01208
3671-SHRSP,Marina,93933,36.689582,-121.758398
